Outlet_ID,n_months,mean_monthly_vol,std_monthly_vol,max_monthly_vol,p90_monthly_vol,p75_monthly_vol,jan_avg_vol,n_jan_months,recent_3m_avg,trend_slope,has_dec2025,n_skus,primary_distributor
OUT_10500,17,30.4845,27.062,91.943,80.2941,35.7098,0.0,0,17.8437,-0.849817,1,10,DIST_C_03
OUT_15424,29,582.4524,152.1578,995.9342,719.5567,660.2764,458.4636,2,613.3917,4.142966,0,10,DIST_NW_02
OUT_07875,29,539.7222,185.3414,970.6546,734.386,618.4223,561.6682,3,616.9004,2.986674,1,10,DIST_W_02
OUT_19212,18,44.4477,26.3718,113.5067,77.567,56.1155,18.5796,2,57.8426,0.892394,0,10,DIST_S_02
OUT_01322,22,44.9315,29.969,97.6749,90.253,68.6917,16.3881,1,20.9841,-0.786491,1,10,DIST_W_01
OUT_17935,21,141.2311,72.9972,373.584,218.4405,191.819,86.2199,1,234.8149,3.376529,1,10,DIST_S_02
OUT_06519,25,124.6869,78.2128,337.4237,189.5772,164.4939,135.0123,2,174.5115,3.320681,1,10,DIST_W_03
OUT_09318,25,562.3727,175.0116,963.469,786.9152,656.3594,439.1238,3,515.728,3.848866,1,10,DIST_C_01
OUT_17578,18,46.3731,43.1918,139.517,121.2176,66.4326,29.42,1,46.3731,-0.01251,0,10,DIST_S_02
OUT_15569,18,43.2761,31.8759,110.6573,89.5474,69.3218,35.7774,2,85.9851,-0.604324,0,10,DIST_NW_02
OUT_06047,31,502.7175,199.0213,969.2695,756.3501,616.3921,630.8449,3,476.9007,2.94899,1,10,DIST_W_01
OUT_13275,16,43.6614,30.5679,100.6283,79.9584,73.0421,71.778,1,55.7431,0.632525,1,10,DIST_NW_01
OUT_12447,15,40.0448,35.3129,114.1221,87.0998,73.5863,12.8727,1,114.1221,1.050728,1,10,DIST_C_03
OUT_07749,21,139.0366,63.2235,245.9711,220.3453,183.2801,127.6698,2,50.8817,-0.144854,1,10,DIST_W_01
OUT_19736,18,41.4931,35.8402,128.0946,89.5992,53.2754,128.0946,1,71.1423,0.606788,1,10,DIST_S_02
OUT_15184,33,574.3988,178.037,987.1838,790.7289,659.7468,611.3592,3,563.4148,-2.077655,0,10,DIST_NW_02
OUT_19601,19,42.9904,34.792,117.9486,92.9101,54.4624,86.6564,1,29.7203,-0.055626,0,10,DIST_S_02
OUT_19151,36,1439.2217,388.5825,2024.9749,1953.0412,1855.5581,1877.3151,3,1539.0842,-1.374456,1,10,DIST_S_01
OUT_17885,15,41.1973,41.3723,162.6836,78.479,56.6288,12.904,1,42.3532,0.276315,1,10,DIST_S_02
OUT_14379,31,154.2261,85.3514,321.6458,249.6103,209.4265,137.3668,3,101.91,-0.359313,0,10,DIST_NW_01
OUT_11349,15,49.4206,34.19,121.8359,99.595,66.2173,109.1841,1,22.059,1.661531,0,9,DIST_C_03
OUT_13816,23,49.5812,34.1285,117.1439,101.5948,76.9343,0.0,0,66.051,0.694521,1,10,DIST_NW_01
OUT_19493,34,600.9157,205.9927,976.9502,877.2524,817.7455,848.205,3,692.3289,-2.487539,1,10,DIST_S_01
OUT_14298,27,143.577,57.7363,255.9577,217.2162,195.067,199.1062,2,167.5868,1.399456,1,10,DIST_NW_01
OUT_15229,17,42.3992,29.2554,94.0958,83.373,73.2538,43.078,2,17.7851,-0.783102,0,10,DIST_NW_02
OUT_08955,12,32.673,25.8101,75.6224,72.4051,50.1293,72.4528,2,9.5444,-0.787245,0,10,DIST_W_02
OUT_06734,16,130.7772,78.3344,253.8536,241.0569,184.3576,98.4541,2,27.0305,-1.30325,0,10,DIST_W_03
OUT_03201,22,144.4185,98.8944,321.893,302.7522,225.5902,147.6537,2,200.4483,0.594114,1,10,DIST_W_02
OUT_07316,35,1299.7408,303.3811,2054.2437,1848.6145,1349.2243,1265.2048,3,1263.9223,-1.069747,0,10,DIST_W_03
OUT_15869,28,158.7939,69.7161,239.776,225.1854,215.6995,165.4424,3,65.8,-0.147808,0,10,DIST_NW_01
OUT_14758,20,137.9943,66.8107,259.5346,230.4324,184.3302,155.1865,1,137.9943,0.941032,0,10,DIST_NW_02
OUT_05340,29,566.4865,199.7474,978.24,839.0788,683.7149,603.9733,3,553.0843,0.70409,1,10,DIST_W_01
OUT_18852,30,553.9285,229.592,981.5388,900.0992,665.8171,460.2152,3,574.1724,-0.609555,1,10,DIST_S_01
OUT_13093,27,124.7495,84.3574,332.7886,220.6515,204.8655,123.9931,3,23.2799,-2.257081,0,10,DIST_NW_01
OUT_10439,17,38.4252,32.0812,91.9561,88.946,75.7285,0.0,0,5.1697,-1.378931,0,10,DIST_C_03
OUT_05523,29,502.6576,145.8098,858.3959,640.8293,590.2992,600.3953,3,576.9998,2.269333,1,10,DIST_W_03
OUT_16941,18,46.1921,43.1701,149.9881,103.7534,70.0966,9.062,2,27.5045,-0.810933,1,10,DIST_NW_02
OUT_00812,19,35.0901,25.0685,103.1654,72.9068,43.7001,66.9586,2,9.0263,-0.238372,0,10,DIST_W_02
OUT_16698,30,152.5875,66.7355,321.3652,227.9859,202.4592,234.3602,1,208.2297,1.830133,1,10,DIST_NW_02
OUT_05289,25,147.5455,76.9396,346.3918,232.4983,199.1273,203.1414,1,200.6334,1.871969,1,10,DIST_W_01
OUT_01770,25,143.9577,56.7582,259.3771,222.5278,175.7714,102.5033,2,171.4908,-0.312007,1,10,DIST_W_01
OUT_13900,29,144.1382,63.7983,253.3469,209.1059,191.3499,119.1122,3,111.4122,0.754346,1,10,DIST_NW_02
OUT_15443,19,37.4394,34.3972,144.3862,80.5996,52.8714,61.8257,1,13.5321,-1.097702,0,10,DIST_NW_02
OUT_00240,33,507.4128,165.8467,947.4963,664.587,616.6945,649.8164,3,420.1314,-2.21965,1,10,DIST_W_02
OUT_09679,16,42.8098,35.6774,105.4785,93.8567,74.5229,105.4785,1,90.2163,0.76503,0,10,DIST_C_02
OUT_11446,26,159.096,80.8043,314.811,278.9539,194.6657,57.6312,1,181.1365,-0.255216,1,10,DIST_C_02
OUT_02537,20,43.6183,38.6166,122.2285,110.6705,63.1751,6.681,1,97.1784,1.670099,1,10,DIST_W_03
OUT_17110,28,580.9625,198.1168,1026.0955,848.746,712.3515,945.8061,2,398.9277,-3.660821,1,10,DIST_S_02
OUT_06718,26,531.9156,189.0075,989.2763,799.159,588.6074,590.3062,3,722.2488,1.627058,1,10,DIST_W_01
OUT_11993,30,128.9499,76.9275,280.3507,240.2727,196.2782,88.8078,3,127.145,-2.535669,1,10,DIST_C_01
OUT_13002,24,33.6506,25.9846,96.6975,69.9226,45.2863,5.3622,2,33.6958,0.560124,1,10,DIST_NW_02
OUT_13270,28,591.8236,138.5253,959.0361,697.8287,629.5863,602.1317,3,568.9092,-3.889492,1,10,DIST_NW_02
OUT_08825,25,41.4547,35.3991,125.113,100.4532,64.2229,38.8749,1,10.8064,-1.380192,1,10,DIST_W_01
OUT_02152,35,1322.244,305.5795,2131.5489,1768.1559,1379.0931,1325.5398,3,1466.6911,1.439128,1,10,DIST_W_01
OUT_13343,26,543.5496,181.1589,947.3509,733.75,626.5164,174.513,1,627.5791,-1.300172,0,10,DIST_NW_02
OUT_15633,16,43.974,38.5118,127.2422,107.831,65.86,0.0,0,76.0595,0.372377,1,10,DIST_NW_02
OUT_17716,19,32.2713,29.9699,105.1788,82.4233,37.4639,16.8929,2,32.2713,-0.215237,0,10,DIST_S_02
OUT_15536,16,37.0905,32.3672,96.6369,87.7315,70.0592,13.0492,1,17.8099,-0.362937,1,10,DIST_NW_01
OUT_12462,15,49.8784,31.937,126.2076,89.9691,67.2326,0.0,0,74.5689,0.415615,1,10,DIST_C_03
OUT_01958,28,141.432,67.4005,289.6647,219.4983,191.4418,147.6927,2,97.2452,-2.729458,1,10,DIST_W_01
OUT_11824,24,151.688,81.1667,378.9427,260.7406,194.0208,113.2978,3,217.1463,1.912248,1,10,DIST_C_02
OUT_07830,31,532.8385,166.3239,949.1318,741.5613,612.2845,510.8854,3,446.5328,-2.486774,1,10,DIST_W_01
OUT_17004,24,165.2434,80.5736,297.348,287.0741,225.7412,162.8693,3,283.5342,2.143743,1,10,DIST_S_01
OUT_03345,32,502.2732,161.413,856.463,721.0215,601.0032,561.0598,3,448.893,-4.967935,1,10,DIST_W_01
OUT_01450,19,34.4159,29.9478,101.0335,95.4141,31.0365,0.0,0,23.1623,0.535679,1,10,DIST_W_03
OUT_17364,27,122.9106,89.2029,338.5151,272.5336,165.3201,70.1464,2,52.4657,-1.244912,1,10,DIST_S_02
OUT_06837,22,125.5121,62.9889,218.1457,207.8148,189.1302,189.3726,1,108.9946,0.667765,1,10,DIST_W_01
OUT_08130,16,46.9433,30.6562,89.0808,83.8884,73.4792,22.0132,2,48.5369,0.940162,1,10,DIST_W_03
OUT_18801,25,131.6401,80.0239,291.2478,249.6002,196.8213,227.1288,3,150.8611,0.651404,1,10,DIST_S_01
OUT_16687,31,530.0404,186.7342,960.4339,772.7123,624.8089,524.5538,3,570.3242,-0.5654,1,10,DIST_NW_01
OUT_14578,20,43.8432,35.1098,122.108,90.8848,63.89,21.1368,3,41.6623,0.006271,1,10,DIST_NW_02
OUT_07456,32,561.7872,199.7903,963.3898,915.3897,632.6256,517.2662,3,726.6639,3.175301,1,10,DIST_W_02
OUT_05945,21,43.4908,37.5215,130.1792,101.5742,72.3304,33.7855,3,101.5742,0.39119,0,10,DIST_W_02
OUT_14177,16,45.6539,33.2892,111.4778,83.8556,79.696,0.0,0,43.3859,-1.199538,1,10,DIST_NW_01
OUT_04510,24,139.9338,78.5876,291.1681,231.3487,201.5235,205.4931,2,33.8841,-0.660786,1,10,DIST_W_02
OUT_17117,15,45.1498,34.3386,115.3739,96.3194,64.5217,109.6566,1,40.1509,-0.873347,0,10,DIST_S_01
OUT_01484,20,43.2437,38.9207,111.3174,107.1165,75.7884,22.4521,3,13.563,-0.833559,1,10,DIST_W_01
OUT_02932,19,137.0569,79.7145,297.8392,276.3832,177.6054,0.0,0,177.4635,0.290323,1,10,DIST_W_02
OUT_08665,30,550.1819,199.5704,1009.2192,841.4935,644.8287,489.1939,3,1009.2192,6.135962,1,10,DIST_W_01
OUT_18000,22,40.8051,35.1303,124.9956,92.4186,59.7544,124.9956,1,45.7583,0.653542,1,10,DIST_S_02
OUT_07714,24,98.7375,56.1592,199.1365,179.3819,145.0187,174.5957,1,92.3111,-1.724498,1,10,DIST_W_03
OUT_03249,20,39.2322,27.5652,97.4421,82.6172,57.0902,89.9305,2,18.9859,-0.501407,0,10,DIST_W_02
OUT_03056,28,546.8618,151.2725,868.3169,672.608,636.3391,492.0171,3,469.3054,-2.822232,1,10,DIST_W_02
OUT_07274,31,548.6125,153.3177,962.5347,672.899,629.3336,446.352,2,523.9204,0.367277,1,10,DIST_W_03
OUT_19349,29,146.7687,72.0346,306.5432,209.7459,197.1271,115.9664,1,74.9278,-0.051359,1,10,DIST_S_01
OUT_04123,29,133.7358,55.066,227.5974,199.3838,174.0806,63.7231,3,150.0672,0.893023,1,10,DIST_W_02
OUT_03122,18,39.6977,37.8121,137.2167,85.5682,69.982,8.0502,2,33.4732,-0.646867,1,10,DIST_W_03
OUT_14380,24,120.2447,70.9887,351.2878,193.3971,166.411,146.7619,3,80.523,0.207051,1,10,DIST_NW_01
OUT_08705,24,110.0235,69.3842,290.1769,191.6102,171.0927,172.567,2,121.1491,-2.142161,0,10,DIST_W_01
OUT_01712,34,1335.2096,317.8606,1956.1493,1871.7991,1438.2693,1352.3527,3,1460.4623,1.506045,1,10,DIST_W_02
OUT_00494,15,40.7911,36.0946,118.3439,97.2018,62.1619,118.3439,1,30.5426,-1.05826,1,10,DIST_W_02
OUT_16475,17,40.9029,31.7763,128.3282,75.3806,68.8306,40.8779,1,74.496,1.092045,1,10,DIST_NW_02
OUT_19786,24,149.726,92.9159,371.1817,250.8461,222.6149,245.1674,3,164.1104,-0.189585,1,10,DIST_S_02
OUT_00152,31,568.8945,164.5933,989.9985,744.2995,646.5247,590.2806,3,487.2162,-4.631998,1,10,DIST_W_03
OUT_00801,18,32.9624,23.7457,77.3002,67.5699,50.1202,20.3685,1,49.3559,0.323972,0,10,DIST_W_01
OUT_18887,15,40.259,37.0345,145.5431,83.0946,56.212,40.1638,2,17.5726,-0.412802,1,10,DIST_S_01
OUT_11357,27,114.2967,66.9163,291.4333,202.8846,151.7049,168.1349,3,54.7659,-1.23568,0,10,DIST_C_01
OUT_08418,18,38.876,36.1149,125.7966,96.2024,60.7264,5.1087,2,65.7591,1.68815,0,10,DIST_W_03
OUT_03208,32,1326.5905,322.807,1991.1318,1916.9034,1365.9875,1356.5396,2,1289.46,-1.192023,0,10,DIST_W_02
OUT_12173,29,130.2544,72.7767,278.1571,234.2435,191.9746,106.7604,3,132.1602,0.803186,1,10,DIST_C_01
OUT_12077,17,46.2774,34.5,122.7451,88.2373,70.1177,24.0948,1,15.4543,0.580246,0,10,DIST_C_01
OUT_06559,32,522.3319,192.1122,971.3725,714.9146,634.2936,624.2445,1,631.0166,1.826577,1,10,DIST_W_03
OUT_04880,21,48.7467,28.8648,91.7987,88.9011,66.4928,66.4928,1,63.3703,-0.2218,1,10,DIST_W_02
OUT_05703,29,525.4826,183.1711,898.9605,814.3062,617.9593,313.5327,2,471.1906,-0.378858,1,10,DIST_W_01
OUT_16641,29,540.9403,147.5938,949.0638,664.1609,616.4125,630.6556,2,464.2944,-2.24006,1,10,DIST_NW_01
OUT_13996,35,1404.1033,246.7203,2014.147,1911.249,1383.1859,1325.3637,3,1515.7566,1.18159,1,10,DIST_NW_02
OUT_14457,30,150.339,86.2395,328.3506,254.0662,218.796,73.947,1,137.4242,0.528454,1,10,DIST_NW_01
OUT_10973,19,31.476,26.4188,111.3811,69.8134,37.736,76.612,1,41.0457,-0.064137,0,10,DIST_C_01
OUT_13766,16,33.7582,27.3542,92.2142,84.7697,36.1724,21.6865,2,33.7582,-0.687133,0,10,DIST_NW_02
OUT_04141,19,38.076,26.0601,86.5762,82.0727,55.0636,8.4559,2,47.8208,0.305639,1,10,DIST_W_01
OUT_18939,31,532.6186,235.4696,973.5513,846.2796,699.3165,614.5389,3,680.1734,0.950124,1,10,DIST_S_02
OUT_04235,18,48.3605,38.6566,144.456,101.1671,73.6655,78.0993,1,24.8443,-0.682467,1,10,DIST_W_01
OUT_19191,23,22.3939,16.6335,82.8549,38.0744,27.7014,20.1061,2,24.9339,0.2592,1,9,DIST_S_01
OUT_07720,34,1315.1992,313.7122,1973.4044,1854.1421,1358.8731,1283.3141,3,1454.8869,1.541416,1,10,DIST_W_01
OUT_04747,20,138.4599,65.7827,265.5847,209.9905,195.6673,106.0903,2,144.0393,-2.697294,1,10,DIST_W_01
OUT_13923,17,40.6085,35.3304,158.1333,73.7044,41.0449,25.2292,1,34.8164,-0.992211,0,10,DIST_NW_02
OUT_11317,31,599.0033,202.3053,1027.6964,831.1252,707.2716,686.4796,2,533.1904,-0.693839,1,10,DIST_C_01
OUT_18074,17,42.5687,33.215,126.805,91.4931,48.3098,34.3343,1,17.66,-0.909251,1,10,DIST_S_02
OUT_15763,27,128.24,77.4049,284.1526,233.489,186.4291,157.0412,3,24.1048,-1.531744,0,10,DIST_NW_01
OUT_06299,22,188.4062,68.8869,313.9598,283.7684,229.5609,122.6635,2,197.1159,-0.001612,1,10,DIST_W_01
OUT_18147,22,46.4396,38.7916,144.4289,91.8455,66.1225,72.3212,2,80.8933,-0.265917,1,10,DIST_S_02
OUT_01719,21,28.6502,22.8449,97.5079,43.9154,35.612,27.5385,1,24.0323,0.350109,0,10,DIST_W_03
OUT_17232,28,550.7587,176.5522,891.9377,850.5355,637.4821,584.7992,2,456.538,-2.251386,1,10,DIST_S_01
OUT_00862,18,46.7743,31.9742,102.5932,81.5506,78.0625,74.4379,3,15.2157,-0.804465,1,10,DIST_W_02
OUT_04601,16,37.6369,30.1822,97.5927,78.7896,68.2778,78.5983,2,40.91,-0.15523,0,10,DIST_W_01
OUT_06106,29,139.6068,72.9471,244.9855,218.2816,206.5306,118.1442,2,154.2049,-0.825699,1,10,DIST_W_01
OUT_09609,14,53.3859,33.2078,130.9015,92.2271,84.1285,0.0,0,130.9015,1.81239,1,10,DIST_C_02
OUT_12246,21,41.4988,25.9423,92.5043,77.7973,71.2071,36.3669,2,49.6726,0.107487,1,10,DIST_C_03
OUT_18357,17,26.4641,21.5182,97.0007,41.2243,32.802,0.0,0,28.1725,0.066426,0,10,DIST_S_02
OUT_04053,16,50.8609,31.6207,98.2908,92.6583,82.495,0.0,0,68.9433,-0.313884,0,10,DIST_W_01
OUT_12578,25,151.0597,74.6095,275.324,242.1279,215.3977,151.9969,3,132.0762,-0.222848,1,10,DIST_C_02
OUT_01801,30,531.8519,184.5176,902.4324,876.6904,605.4898,605.2586,3,612.3267,3.585117,1,10,DIST_W_01
OUT_05613,34,504.3036,211.2375,948.3668,752.1086,643.2388,511.072,3,644.7064,0.444781,1,10,DIST_W_02
OUT_05722,23,122.8141,72.4701,301.1472,204.1591,170.9828,112.4553,3,233.611,2.274696,1,10,DIST_W_02
OUT_00188,31,566.5782,177.2784,937.6531,802.3139,660.8791,592.5103,3,717.6161,-0.155757,1,10,DIST_W_02
OUT_03582,26,142.927,75.8271,336.7705,235.7966,189.8369,94.5616,1,224.0216,2.764469,1,10,DIST_W_03
OUT_17468,28,140.4152,95.776,347.3527,279.8162,216.1449,313.9376,2,179.8735,1.027887,1,10,DIST_S_01
OUT_03552,22,136.6785,90.2195,344.1112,266.6127,206.2215,186.4568,2,202.7602,-0.246878,1,10,DIST_W_01
OUT_14308,17,45.6689,27.6906,90.6081,89.1861,68.857,44.5062,2,37.938,0.326932,0,10,DIST_NW_01
OUT_15526,27,155.0369,78.0399,286.1414,248.143,213.8236,156.855,2,207.2418,-0.55053,1,10,DIST_NW_01
OUT_16648,14,57.0644,40.0011,160.977,111.7122,66.2967,25.537,1,57.0644,-1.050416,0,10,DIST_NW_01
OUT_11904,17,47.5554,39.8505,159.8429,85.7778,72.3134,4.6903,1,47.5554,-0.254376,0,10,DIST_C_01
OUT_02458,27,545.1028,202.9337,951.2898,838.8551,674.134,507.8473,3,569.3478,-2.456109,1,10,DIST_W_02
OUT_06377,27,132.3187,68.2375,270.652,216.763,190.8502,123.1761,2,81.9397,-3.390108,0,10,DIST_W_03
OUT_19400,17,43.0946,32.8261,116.2693,92.8367,57.7674,17.3877,2,116.2693,0.867181,1,10,DIST_S_01
OUT_07294,17,55.819,36.7331,129.878,101.8808,94.1661,29.2398,1,114.9053,2.310989,1,10,DIST_W_01
OUT_09913,28,159.6555,75.4377,352.8649,239.191,205.746,177.9422,2,236.6319,1.436219,1,10,DIST_C_01
OUT_09542,27,132.8764,60.8764,285.0813,204.5046,180.6466,99.0693,3,158.816,1.606072,1,10,DIST_C_02
OUT_06754,17,44.5675,25.4706,108.6522,78.3343,53.9283,0.0,0,30.3356,-1.145619,1,10,DIST_W_01
OUT_07765,33,1338.2306,312.3875,2036.7722,1809.4555,1360.9525,1339.4565,3,1699.0027,3.510797,1,10,DIST_W_01
OUT_09276,20,43.0893,32.5503,103.2987,95.3168,77.3123,40.8005,2,28.4193,-1.272538,0,10,DIST_C_01
OUT_01694,34,526.3815,196.3759,924.651,777.8474,641.2184,423.262,3,924.651,5.984452,1,10,DIST_W_03
OUT_09736,26,143.1659,82.3299,275.8811,246.0216,208.96,148.3328,3,170.4437,-0.310989,1,10,DIST_C_01
OUT_01944,34,1322.1218,324.9546,2016.9829,1890.9827,1394.8381,1296.0758,3,1454.814,0.765464,1,10,DIST_W_01
OUT_02692,26,120.1238,62.6934,260.99,214.3183,151.0228,149.6328,3,70.899,-1.052847,0,10,DIST_W_02
OUT_05341,16,35.8586,26.0708,81.4845,70.415,59.9495,16.4125,1,19.3122,-0.946755,0,10,DIST_W_01
OUT_05900,26,138.7653,80.0324,309.9045,236.5301,200.7315,142.5654,2,177.0722,0.446675,1,10,DIST_W_02
OUT_13858,31,535.1733,176.72,901.8317,663.1547,630.3914,510.5746,3,619.8813,1.342429,0,10,DIST_NW_01
OUT_06302,19,45.2672,33.9687,120.6525,98.939,59.886,26.4718,3,22.0153,-0.576592,1,10,DIST_W_02
OUT_10752,28,143.1494,66.4919,272.646,229.7178,195.3014,176.6782,3,81.6673,-0.90003,1,10,DIST_C_02
OUT_06613,31,476.8045,212.9091,963.6366,770.4752,611.7169,326.5255,2,672.3612,3.766657,1,10,DIST_W_01
OUT_17140,26,114.6731,66.2062,271.8248,208.4288,147.5493,182.0923,2,119.5278,1.030789,1,10,DIST_S_01
OUT_18879,15,38.2172,32.0912,114.7247,88.6225,44.7789,17.0011,1,30.5891,-0.390828,1,10,DIST_S_02
OUT_00589,33,548.73,213.2223,997.0841,875.203,673.8195,513.3289,3,583.7574,-1.617023,1,10,DIST_W_03
OUT_08139,20,125.883,73.2045,245.7887,230.887,201.1772,244.9175,1,147.4954,1.469233,1,10,DIST_W_02
OUT_15567,18,36.871,32.2791,112.8043,93.0953,51.3178,0.0,0,16.9034,0.574438,0,10,DIST_NW_02
OUT_14991,31,538.679,166.2588,886.3379,764.2452,662.3997,533.9699,3,569.7256,-0.539016,1,10,DIST_NW_02
OUT_06967,27,127.1053,78.6928,309.4943,235.5779,181.5119,92.6973,2,138.7272,-0.840279,1,10,DIST_W_02
OUT_02424,14,35.1973,18.1864,76.8603,63.4888,40.9888,0.0,0,28.3948,-0.044697,1,10,DIST_W_02
OUT_05751,23,45.0403,36.0413,123.9508,105.5063,67.0679,0.0,0,44.3377,-0.328696,0,10,DIST_W_02
OUT_08215,27,145.1105,88.5866,332.9575,258.6961,206.709,129.2353,2,178.1631,-1.36121,1,10,DIST_W_02
OUT_09035,24,151.7653,69.127,248.2319,240.8553,208.0122,161.0982,2,213.7472,0.784232,1,10,DIST_C_01
OUT_03694,14,57.641,39.2536,151.9419,108.2117,67.0881,63.0831,2,21.898,0.776463,0,10,DIST_W_03
OUT_14559,14,37.1897,24.5775,88.0552,74.0739,55.5042,0.0,0,48.2833,0.349245,0,9,DIST_NW_02
OUT_13107,14,48.9526,32.9933,100.1247,89.7545,75.8532,100.1247,1,24.9057,0.053341,1,10,DIST_NW_01
OUT_18427,27,177.0762,90.6559,346.8936,285.981,252.5277,274.2692,1,164.9415,-1.325266,1,10,DIST_S_01
OUT_11825,17,142.8853,83.2546,313.3218,264.4945,181.3793,83.9989,1,163.2011,1.391584,1,10,DIST_C_02
OUT_00846,14,25.1692,20.5128,75.07,54.3278,33.7793,75.07,1,40.9446,-0.528024,0,10,DIST_W_01
OUT_02318,26,134.6697,68.6212,306.9641,220.2752,190.3763,98.29,2,249.823,2.009929,1,10,DIST_W_01
OUT_08415,20,37.6561,28.2916,82.918,79.0125,73.0064,35.815,3,62.8126,0.706537,1,10,DIST_W_01
OUT_16952,20,39.7274,35.0966,150.99,82.6313,47.9026,41.4756,1,39.7274,-1.435064,0,10,DIST_NW_01
OUT_13663,26,145.9505,74.5154,269.2998,231.4138,209.3453,205.9629,2,128.5057,-0.506635,1,10,DIST_NW_01
OUT_15006,25,145.7436,62.747,241.1809,221.2414,193.9052,49.9896,1,111.1978,0.629713,0,10,DIST_NW_01
OUT_11843,36,1440.547,259.0208,2090.6365,1870.5731,1495.2484,1339.1355,3,1625.8544,2.998128,1,10,DIST_C_01
OUT_18625,15,54.7686,40.8071,133.6246,118.1005,87.0418,126.3427,1,16.5195,-1.31282,0,10,DIST_S_01
OUT_13607,26,125.8709,79.5986,284.8509,244.6993,182.2162,134.5677,2,103.0625,0.124189,1,10,DIST_NW_01
OUT_04154,29,543.3529,190.0916,954.1328,800.3491,625.5553,614.3505,3,563.4462,2.571625,1,10,DIST_W_01
OUT_09661,27,137.3318,67.7295,284.3577,225.9426,186.0797,74.4853,2,80.5507,-1.626718,1,10,DIST_C_01
OUT_04318,22,155.1434,66.8002,289.9565,231.1402,189.1229,169.6148,2,155.1434,2.009057,0,10,DIST_W_01
OUT_07561,25,144.7498,66.1641,264.4489,233.2507,212.6496,211.292,2,241.5288,-0.18919,0,10,DIST_W_03
OUT_14534,15,38.8678,32.5511,88.6753,87.239,76.5534,33.1576,3,87.3671,1.713346,0,10,DIST_NW_02
OUT_05790,25,115.78,75.9796,303.5929,230.6229,181.2179,229.8952,2,45.1178,-2.100942,0,10,DIST_W_03
OUT_05543,33,514.9574,168.8218,846.7316,676.733,633.966,521.7348,3,321.0939,-1.349668,1,10,DIST_W_02
OUT_03835,14,36.3275,21.5265,87.3638,62.305,53.4426,0.0,0,17.1693,0.200346,0,10,DIST_W_01
OUT_01465,23,41.6118,38.4848,134.6225,104.0738,46.7476,0.0,0,61.2539,0.589974,1,10,DIST_W_03
OUT_08055,27,538.3666,170.7141,918.0885,702.5445,625.6543,608.0427,2,527.7603,2.485974,1,10,DIST_W_02
OUT_13276,17,50.9103,44.8714,138.2437,120.4355,91.8625,0.0,0,25.2331,-1.480966,1,10,DIST_NW_02
OUT_15494,23,151.3334,81.3975,323.7993,253.2038,197.8252,186.951,2,152.3341,-0.302778,0,10,DIST_NW_02
OUT_19871,26,173.6732,95.9289,327.1117,287.448,252.5654,0.0,0,159.7989,-0.665899,1,10,DIST_S_01
OUT_05343,25,131.8693,78.1102,293.1851,216.7619,185.2876,34.3549,2,186.2462,1.015151,1,10,DIST_W_03
OUT_10319,22,151.661,67.1104,311.0798,234.6211,194.5256,176.1603,2,153.9048,0.644501,1,10,DIST_C_03
OUT_15458,32,598.4074,149.077,1018.0999,734.8703,657.7721,659.678,3,732.1897,2.77523,1,10,DIST_NW_01
OUT_14475,15,43.173,38.936,117.0193,112.136,62.6097,20.7761,2,43.173,0.348489,0,10,DIST_NW_02
OUT_00515,32,524.6791,190.6056,989.3767,765.5138,632.0439,544.8456,3,678.5718,-1.406384,1,10,DIST_W_01
OUT_03278,15,47.6752,30.4025,120.8711,84.2776,68.1427,56.1569,2,47.6752,0.540401,0,10,DIST_W_02
OUT_00833,24,135.0374,81.147,317.1197,250.692,175.7646,96.596,1,56.5942,-0.494902,1,10,DIST_W_03
OUT_14040,29,134.9861,77.2264,325.428,229.5527,190.865,155.7009,2,128.56,-0.935197,1,10,DIST_NW_02
OUT_07468,14,37.792,30.289,103.7014,87.6796,41.6491,38.0829,3,29.8868,1.407665,1,10,DIST_W_02
OUT_17344,17,42.7857,31.2564,106.1777,92.8438,58.6018,106.1777,1,48.1474,-0.924482,1,10,DIST_S_01
OUT_04705,17,38.5824,34.9177,145.6529,79.7606,52.619,18.0849,1,26.3695,-0.838624,1,10,DIST_W_03
OUT_15090,17,32.7515,23.2832,89.1121,60.9674,49.9875,3.3483,1,49.8536,0.54675,1,9,DIST_NW_02
OUT_13229,14,47.802,37.7589,110.4519,105.9739,80.1747,45.2612,3,47.802,-0.974005,0,10,DIST_NW_02
OUT_00010,28,497.1933,186.9604,855.901,742.8059,634.956,0.0,0,372.5965,1.906211,1,10,DIST_W_01
OUT_01081,22,44.436,36.4288,138.0786,93.9603,70.8708,71.9577,2,29.0273,0.655782,1,10,DIST_W_03
OUT_19377,19,43.6091,28.9931,125.2118,73.7468,49.902,85.2515,2,43.6091,-0.097576,0,10,DIST_S_02
OUT_09906,18,50.5876,39.8764,136.8214,113.5039,72.0709,54.0005,1,108.9769,1.408539,1,10,DIST_C_01
OUT_14098,24,147.8015,71.7341,333.9191,239.0972,202.5714,118.3816,3,151.867,-0.78459,0,10,DIST_NW_01
OUT_17992,15,46.8551,35.7605,108.7979,97.7514,82.4841,72.7309,2,46.8551,-0.294917,0,10,DIST_S_01
OUT_09644,17,41.8068,29.84,106.6376,75.1959,69.4638,19.2217,2,106.6376,0.875497,0,10,DIST_C_01
OUT_06064,27,140.3308,80.061,306.685,223.017,194.0568,81.7855,3,253.513,2.202645,1,10,DIST_W_01
