Outlet_ID,status,orig_lat,orig_lon
OUT_12320,valid,6.805481,80.527682
OUT_12321,valid,6.908209,80.69915
OUT_12322,valid,6.946375,80.736235
OUT_12323,valid,7.333774,80.665794
OUT_12324,valid,7.054607,80.683697
OUT_12325,valid,7.422661,80.547389
OUT_12326,valid,6.952754,80.7505
OUT_12327,valid,6.825713,80.517353
OUT_12328,valid,7.03261,80.71611
OUT_12329,valid,7.019929,80.688966
OUT_12330,valid,7.063226,80.519315
OUT_12331,swapped_fixed,80.614064,6.92292
OUT_12332,valid,7.143162,80.635605
OUT_12333,valid,7.380711,80.625631
OUT_12334,valid,6.994638,80.64791
OUT_12335,valid,6.999556,80.651834
OUT_12336,valid,7.370574,80.534818
OUT_12337,valid,7.356251,80.514618
OUT_12338,valid,7.076893,80.514529
OUT_12339,valid,7.205238,80.563163
OUT_12340,valid,6.913996,80.694641
OUT_12341,valid,7.11098,80.670496
OUT_12342,valid,6.865644,80.670474
OUT_12343,valid,7.10755,80.794453
OUT_12344,valid,7.254673,80.707704
OUT_12345,valid,7.281548,80.708584
OUT_12346,valid,6.960263,80.67364
OUT_12347,valid,7.311055,80.657975
OUT_12348,valid,6.97397,80.555696
OUT_12349,valid,7.007176,80.728624
OUT_12350,valid,7.077435,80.625303
OUT_12351,valid,7.479561,80.536261
OUT_12352,valid,7.198851,80.6561
OUT_12353,valid,7.216992,80.563746
OUT_12354,valid,6.983207,80.668012
OUT_12355,valid,6.948477,80.778054
OUT_12356,valid,7.416251,80.614107
OUT_12357,valid,7.476967,80.534149
OUT_12358,valid,7.345235,80.60938
OUT_12359,valid,7.144034,80.54631
OUT_12360,valid,7.361273,80.733145
OUT_12361,valid,7.474434,80.532371
OUT_12362,valid,7.01278,80.625926
OUT_12363,valid,7.239899,80.635646
OUT_12364,valid,7.481358,80.525546
OUT_12365,valid,7.058371,80.791187
OUT_12366,valid,7.417067,80.528002
OUT_12367,valid,7.421565,80.608678
OUT_12368,valid,6.96699,80.583548
OUT_12369,valid,7.024335,80.689141
OUT_12370,valid,7.033296,80.565872
OUT_12371,valid,6.983712,80.741101
OUT_12372,valid,7.343193,80.751757
OUT_12373,valid,6.936028,80.539142
OUT_12374,valid,7.316618,80.757945
OUT_12375,valid,6.827068,80.601138
OUT_12376,valid,6.914788,80.776434
OUT_12377,valid,6.806811,80.727234
OUT_12378,valid,7.176454,80.571652
OUT_12379,valid,7.467854,80.724262
OUT_12380,valid,6.839236,80.594783
OUT_12381,valid,7.304592,80.754444
OUT_12382,valid,7.4855,80.634547
OUT_12383,valid,7.058112,80.719716
OUT_12384,valid,7.323816,80.511833
OUT_12385,valid,7.492561,80.631745
OUT_12386,valid,7.312363,80.664196
OUT_12387,valid,7.492443,80.591156
OUT_12388,valid,7.123595,80.684377
OUT_12389,valid,7.018675,80.529739
OUT_12390,valid,7.255141,80.664052
OUT_12391,valid,7.46381,80.553051
OUT_12392,valid,6.818208,80.776153
OUT_12393,valid,6.992718,80.745304
OUT_12394,valid,7.399874,80.56651
OUT_12395,valid,6.834788,80.692326
OUT_12396,valid,7.249615,80.620479
OUT_12397,valid,6.857891,80.549061
OUT_12398,valid,7.324832,80.708291
OUT_12399,valid,6.802959,80.654703
OUT_12400,valid,7.202832,80.662358
OUT_12401,valid,7.353649,80.606769
OUT_12402,valid,7.367256,80.588407
OUT_12403,valid,7.036288,80.671439
OUT_12404,valid,7.330709,80.565961
OUT_12405,valid,7.02316,80.755095
OUT_12406,valid,6.802612,80.66712
OUT_12407,valid,7.143446,80.530372
OUT_12408,valid,7.030067,80.752813
OUT_12409,valid,7.093847,80.602759
OUT_12410,valid,6.902421,80.64321
OUT_12411,valid,6.97419,80.553425
OUT_12412,valid,6.956661,80.50453
OUT_12413,valid,7.252943,80.545949
OUT_12414,valid,6.977128,80.644749
OUT_12415,valid,7.235063,80.619791
OUT_12416,valid,7.104361,80.704417
OUT_12417,valid,7.126729,80.511241
OUT_12418,valid,7.190028,80.665472
OUT_12419,valid,6.885585,80.738689
OUT_12420,valid,7.022131,80.502893
OUT_12421,valid,7.394223,80.726059
OUT_12422,valid,7.318814,80.600355
OUT_12423,valid,7.353886,80.685428
OUT_12424,valid,6.957763,80.616142
OUT_12425,valid,6.936587,80.51258
OUT_12426,valid,7.262127,80.767261
OUT_12427,valid,7.209903,80.521408
OUT_12428,valid,6.956897,80.760905
OUT_12429,valid,7.166362,80.685766
OUT_12430,valid,7.461699,80.608623
OUT_12431,valid,7.014464,80.795394
OUT_12432,valid,7.228556,80.744688
OUT_12433,valid,7.026089,80.569023
OUT_12434,valid,7.393332,80.778989
OUT_12435,valid,7.33025,80.754407
OUT_12436,valid,7.403548,80.571736
OUT_12437,valid,6.819601,80.54456
OUT_12438,valid,7.062402,80.639538
OUT_12439,valid,7.435943,80.505679
OUT_12440,swapped_fixed,80.792317,7.2876
OUT_12441,valid,6.974517,80.616081
OUT_12442,valid,7.082386,80.546611
OUT_12443,valid,7.321682,80.530083
OUT_12444,valid,6.86812,80.523968
OUT_12445,valid,6.924587,80.778748
OUT_12446,valid,7.08528,80.671326
OUT_12447,valid,7.449594,80.780987
OUT_12448,valid,7.113359,80.697693
OUT_12449,valid,7.320005,80.649928
OUT_12450,valid,7.243262,80.666207
OUT_12451,valid,6.875714,80.718955
OUT_12452,valid,7.055227,80.790345
OUT_12453,valid,7.37989,80.620488
OUT_12454,valid,7.461691,80.589985
OUT_12455,valid,7.417874,80.64647
OUT_12456,valid,7.311177,80.596029
OUT_12457,valid,6.926401,80.740967
OUT_12458,valid,7.197516,80.588233
OUT_12459,valid,7.127724,80.764975
OUT_12460,valid,6.945331,80.526731
OUT_12461,valid,7.336098,80.648909
OUT_12462,valid,7.367547,80.518642
OUT_12463,valid,7.18166,80.773679
OUT_12464,valid,7.371647,80.762013
OUT_12465,valid,6.89971,80.598497
OUT_12466,valid,7.400052,80.765187
OUT_12467,valid,7.492508,80.733521
OUT_12468,valid,7.091658,80.683686
OUT_12469,valid,7.021707,80.583757
OUT_12470,valid,7.400814,80.543994
OUT_12471,valid,6.941041,80.698323
OUT_12472,valid,7.22894,80.543257
OUT_12473,valid,6.814966,80.561134
OUT_12474,valid,7.415279,80.617499
OUT_12475,valid,7.100419,80.562657
OUT_12476,valid,7.0336,80.790634
OUT_12477,valid,7.450561,80.739216
OUT_12478,valid,7.272618,80.66892
OUT_12479,valid,7.422287,80.763319
OUT_12480,valid,7.20831,80.59405
OUT_12481,valid,7.117069,80.53789
OUT_12482,valid,6.881964,80.780492
OUT_12483,valid,7.411374,80.716093
OUT_12484,valid,7.328904,80.68097
OUT_12485,valid,7.052774,80.726452
OUT_12486,valid,7.294785,80.77209
OUT_12487,valid,6.919979,80.680377
OUT_12488,valid,6.93582,80.578201
OUT_12489,valid,7.329815,80.524583
OUT_12490,valid,7.241481,80.72371
OUT_12491,valid,6.841396,80.588481
OUT_12492,valid,7.13122,80.680526
OUT_12493,valid,7.165728,80.630191
OUT_12494,valid,7.206356,80.665104
OUT_12495,valid,7.327398,80.671653
OUT_12496,valid,7.333671,80.596975
OUT_12497,valid,6.86792,80.537305
OUT_12498,valid,7.382908,80.500081
OUT_12499,valid,7.405186,80.661869
OUT_12500,valid,7.058501,80.661238
OUT_12501,valid,7.275919,80.76327
OUT_12502,valid,7.380229,80.734208
OUT_12503,valid,7.481973,80.760964
OUT_12504,valid,6.954807,80.700774
OUT_12505,valid,6.869571,80.718238
OUT_12506,valid,7.325428,80.664023
OUT_12507,valid,7.322673,80.732355
OUT_12508,valid,7.499006,80.599656
OUT_12509,valid,7.14581,80.544852
OUT_12510,valid,7.101745,80.500711
OUT_12511,valid,7.37366,80.679859
OUT_12512,valid,6.816414,80.539359
OUT_12513,valid,6.878387,80.602785
OUT_12514,valid,7.033167,80.739799
OUT_12515,valid,6.952192,80.5002
OUT_12516,valid,7.336117,80.677757
OUT_12517,valid,7.214571,80.650811
OUT_12518,valid,6.85383,80.714047
OUT_12519,valid,7.287828,80.716457
OUT_12520,valid,7.038151,80.750245
OUT_12521,valid,7.412321,80.520969
OUT_12522,valid,6.945679,80.642154
OUT_12523,valid,7.213652,80.655398
OUT_12524,valid,6.924281,80.76085
OUT_12525,valid,7.365967,80.787875
OUT_12526,valid,7.053324,80.759222
OUT_12527,valid,7.103271,80.743403
OUT_12528,valid,7.091326,80.739537
OUT_12529,valid,7.308666,80.567741
OUT_12530,valid,7.223718,80.63861
OUT_12531,valid,7.261953,80.71606
OUT_12532,valid,6.821094,80.694416
OUT_12533,valid,7.08496,80.513162
OUT_12534,valid,7.314612,80.777454
OUT_12535,valid,7.102466,80.790779
OUT_12536,valid,7.348085,80.702717
OUT_12537,valid,6.934908,80.794741
OUT_12538,valid,7.259533,80.776996
OUT_12539,valid,6.860353,80.679231
OUT_12540,valid,7.186645,80.649303
OUT_12541,valid,7.338208,80.742771
OUT_12542,valid,7.291149,80.562255
OUT_12543,valid,7.059903,80.677416
OUT_12544,valid,7.288858,80.59581
OUT_12545,valid,6.964527,80.507307
OUT_12546,valid,6.955519,80.7643
OUT_12547,valid,7.364965,80.758519
OUT_12548,valid,7.076061,80.520173
OUT_12549,valid,7.372166,80.732224
OUT_12550,valid,6.975377,80.531826
OUT_12551,valid,7.421007,80.755385
OUT_12552,valid,7.47602,80.546713
OUT_12553,valid,7.352178,80.57388
OUT_12554,valid,6.853966,80.755992
OUT_12555,valid,7.035005,80.547821
OUT_12556,valid,7.357304,80.561565
OUT_12557,valid,7.447893,80.717333
OUT_12558,valid,7.084446,80.568572
OUT_12559,valid,7.119693,80.599033
OUT_12560,valid,7.294474,80.748954
OUT_12561,valid,7.085817,80.791891
OUT_12562,valid,7.105783,80.695557
OUT_12563,valid,6.987507,80.53148
OUT_12564,valid,7.075617,80.607401
OUT_12565,zero_coords,0.0,0.0
OUT_12566,valid,7.358178,80.580118
OUT_12567,valid,7.228413,80.768171
OUT_12568,valid,7.288481,80.742609
OUT_12569,valid,7.332195,80.526335
OUT_12570,valid,6.843247,80.706525
OUT_12571,valid,7.110614,80.561404
OUT_12572,valid,7.241457,80.560861
OUT_12573,valid,6.947172,80.554099
OUT_12574,valid,7.035757,80.774325
OUT_12575,valid,6.84776,80.625437
OUT_12576,valid,7.024418,80.612104
OUT_12577,valid,7.380605,80.695499
OUT_12578,valid,6.981869,80.516013
OUT_12579,valid,6.97935,80.700955
OUT_12580,valid,6.848802,80.712717
OUT_12581,valid,7.198744,80.778592
OUT_12582,valid,7.271984,80.539871
OUT_12583,valid,7.469767,80.750708
OUT_12584,valid,7.362741,80.588571
OUT_12585,valid,7.085286,80.570134
OUT_12586,valid,7.098845,80.715666
OUT_12587,valid,7.090548,80.705254
OUT_12588,valid,6.816017,80.600095
OUT_12589,valid,7.013331,80.733534
OUT_12590,valid,7.267193,80.779722
OUT_12591,valid,7.130807,80.752465
OUT_12592,valid,7.402834,80.750102
OUT_12593,valid,7.02485,80.767451
OUT_12594,valid,6.832519,80.510246
OUT_12595,valid,7.317199,80.620478
OUT_12596,valid,7.001334,80.782652
OUT_12597,valid,6.844017,80.637113
OUT_12598,valid,6.967964,80.617202
OUT_12599,valid,7.387225,80.768637
OUT_12600,valid,7.40696,80.788558
OUT_12601,valid,6.935728,80.719712
OUT_12602,valid,7.208637,80.773671
OUT_12603,valid,6.84246,80.711805
OUT_12604,valid,7.074101,80.575982
OUT_12605,valid,7.073613,80.562536
OUT_12606,valid,7.187529,80.685769
OUT_12607,valid,6.950512,80.650511
OUT_12608,valid,6.860079,80.541966
OUT_12609,valid,6.830303,80.718538
OUT_12610,valid,7.085276,80.737904
OUT_12611,valid,7.392385,80.508922
OUT_12612,valid,7.193348,80.758888
OUT_12613,valid,7.075851,80.523667
OUT_12614,valid,7.056254,80.615251
OUT_12615,valid,7.028036,80.739061
OUT_12616,valid,7.381229,80.79215
OUT_12617,valid,6.98461,80.704536
OUT_12618,valid,6.924404,80.710542
OUT_12619,valid,7.052851,80.716343
OUT_12620,valid,7.209948,80.707826
OUT_12621,valid,7.116851,80.511835
OUT_12622,valid,6.869601,80.585564
OUT_12623,valid,6.925977,80.684385
OUT_12624,valid,6.828937,80.731804
OUT_12625,valid,7.229007,80.662054
OUT_12626,valid,7.488447,80.640399
OUT_12627,valid,7.297566,80.769608
OUT_12628,valid,7.323682,80.627865
OUT_12629,valid,7.244879,80.55478
OUT_12630,valid,6.847385,80.690189
OUT_12631,valid,7.354195,80.694582
OUT_12632,valid,6.822774,80.567607
OUT_12633,valid,7.497286,80.519166
OUT_12634,valid,7.104891,80.585122
OUT_12635,valid,7.2224,80.511045
OUT_12636,valid,6.897824,80.515577
OUT_12637,valid,7.152665,80.621058
OUT_12638,valid,7.274622,80.699823
OUT_12639,valid,7.412956,80.630739
OUT_12640,valid,7.021032,80.520402
OUT_12641,valid,7.446255,80.716176
OUT_12642,valid,7.018154,80.621908
OUT_12643,valid,7.419178,80.582666
OUT_12644,valid,7.18218,80.554378
OUT_12645,valid,7.114677,80.705635
OUT_12646,valid,6.803166,80.717297
OUT_12647,valid,7.335184,80.521526
OUT_12648,valid,6.847301,80.796985
OUT_12649,valid,7.31748,80.748936
OUT_12650,valid,7.338289,80.656785
OUT_12651,valid,7.33479,80.623793
OUT_12652,valid,7.486964,80.544671
OUT_12653,valid,7.194855,80.630833
OUT_12654,valid,7.297764,80.590239
OUT_12655,valid,7.322319,80.608417
OUT_12656,valid,7.132138,80.566504
OUT_12657,valid,7.484772,80.670343
OUT_12658,valid,7.234764,80.751178
OUT_12659,valid,7.196805,80.749535
OUT_12660,valid,7.385839,80.735662
OUT_12661,valid,7.206215,80.713564
OUT_12662,valid,6.886566,80.66737
OUT_12663,valid,7.319112,80.70378
OUT_12664,valid,7.450651,80.634864
OUT_12665,valid,7.194081,80.725735
OUT_12666,valid,7.258188,80.796859
OUT_12667,valid,7.193437,80.533075
OUT_12668,valid,6.882755,80.587451
OUT_12669,valid,7.097207,80.711173
OUT_12670,valid,7.370588,80.616929
OUT_12671,valid,7.367437,80.770336
OUT_12672,valid,6.907175,80.633538
OUT_12673,valid,6.929669,80.71261
OUT_12674,valid,6.933891,80.749884
OUT_12675,valid,6.850568,80.661544
OUT_12676,valid,7.106946,80.609595
OUT_12677,valid,7.333302,80.568705
OUT_12678,valid,6.937339,80.727912
OUT_12679,valid,7.41333,80.646189
OUT_12680,valid,7.480649,80.549415
OUT_12681,valid,7.098026,80.598533
OUT_12682,valid,6.890459,80.504609
OUT_12683,valid,7.129724,80.585642
OUT_12684,valid,7.360065,80.673806
OUT_12685,valid,7.158168,80.501063
OUT_12686,valid,7.180932,80.500843
OUT_12687,valid,7.041476,80.544979
OUT_12688,valid,7.347263,80.737191
OUT_12689,valid,7.116431,80.673024
OUT_12690,valid,7.335213,80.604376
OUT_12691,valid,6.862616,80.513713
OUT_12692,valid,6.810736,80.715472
OUT_12693,valid,7.360672,80.650007
OUT_12694,valid,7.430183,80.608109
OUT_12695,valid,7.084638,80.732856
OUT_12696,valid,7.216822,80.50177
OUT_12697,valid,6.810875,80.637576
OUT_12698,valid,7.422824,80.651442
OUT_12699,valid,6.803737,80.788368
OUT_12700,valid,7.272371,80.669443
OUT_12701,valid,7.071267,80.68265
OUT_12702,valid,7.008426,80.660618
OUT_12703,valid,6.902898,80.547116
OUT_12704,valid,7.42163,80.562992
OUT_12705,valid,6.803149,80.699087
OUT_12706,valid,6.965533,80.605385
OUT_12707,valid,7.394081,80.765563
OUT_12708,valid,7.013798,80.503149
OUT_12709,valid,7.249999,80.548803
OUT_12710,valid,7.053688,80.792971
OUT_12711,valid,6.923167,80.704041
OUT_12712,valid,6.905324,80.691305
OUT_12713,valid,7.228357,80.734458
OUT_12714,valid,7.263884,80.603474
OUT_12715,valid,7.285997,80.569594
OUT_12716,valid,6.904368,80.596445
OUT_12717,valid,7.427725,80.608323
OUT_12718,valid,7.115832,80.725033
OUT_12719,valid,6.861483,80.565614
OUT_12720,valid,6.958386,80.729657
OUT_12721,valid,7.042116,80.698309
OUT_12722,valid,7.196331,80.681319
OUT_12723,valid,7.127942,80.630281
OUT_12724,valid,7.2947,80.689035
OUT_12725,valid,7.242795,80.74338
OUT_12726,valid,7.002584,80.60348
OUT_12727,valid,7.088561,80.513261
OUT_12728,valid,7.390399,80.682192
OUT_12729,valid,7.375512,80.59131
OUT_12730,valid,7.492337,80.789906
OUT_12731,valid,6.982961,80.605713
OUT_12732,valid,6.851,80.569575
OUT_12733,valid,7.380512,80.538272
OUT_12734,valid,6.86978,80.752802
OUT_12735,valid,7.187316,80.757402
OUT_12736,valid,6.957662,80.553835
OUT_12737,valid,6.999972,80.553055
OUT_12738,valid,6.946356,80.715198
OUT_12739,valid,7.016967,80.721505
OUT_12740,valid,7.243649,80.506623
OUT_12741,valid,6.869281,80.513132
OUT_12742,valid,7.366776,80.754158
OUT_12743,valid,6.836874,80.650348
OUT_12744,valid,7.185944,80.766602
OUT_12745,valid,7.152385,80.609382
OUT_12746,valid,7.048861,80.619541
OUT_12747,valid,6.987525,80.799804
OUT_12748,valid,7.295996,80.779665
OUT_12749,valid,7.251387,80.52477
OUT_12750,valid,7.151707,80.617998
OUT_12751,swapped_fixed,80.674206,7.348103
OUT_12752,valid,7.412874,80.687903
OUT_12753,valid,6.923757,80.584543
OUT_12754,valid,7.231817,80.735397
OUT_12755,valid,6.89909,80.742558
OUT_12756,valid,7.246748,80.653903
OUT_12757,valid,7.111027,80.743542
OUT_12758,valid,7.304189,80.630193
OUT_12759,valid,7.469153,80.667092
OUT_12760,valid,7.203539,80.754008
OUT_12761,valid,7.256776,80.501258
OUT_12762,valid,7.362639,80.542348
OUT_12763,valid,6.897563,80.612956
OUT_12764,valid,7.178079,80.536184
OUT_12765,valid,7.12965,80.642695
OUT_12766,valid,7.481721,80.753958
OUT_12767,valid,7.417211,80.539972
OUT_12768,valid,7.210339,80.734135
OUT_12769,valid,7.283956,80.742628
OUT_12770,valid,7.472151,80.701062
OUT_12771,valid,7.063365,80.768697
OUT_12772,valid,7.074655,80.723781
OUT_12773,valid,7.14145,80.684145
OUT_12774,valid,7.08367,80.512184
OUT_12775,valid,6.805162,80.585681
OUT_12776,valid,7.205606,80.770295
OUT_12777,valid,7.188272,80.591066
OUT_12778,valid,7.163447,80.65096
OUT_12779,valid,6.954168,80.707646
OUT_12780,valid,7.062968,80.511595
OUT_12781,valid,7.332119,80.763939
OUT_12782,valid,7.385196,80.586293
OUT_12783,valid,6.991287,80.579892
OUT_12784,valid,7.38355,80.55158
OUT_12785,valid,6.879716,80.538891
OUT_12786,valid,7.152294,80.537596
OUT_12787,valid,7.303943,80.585584
OUT_12788,valid,6.870338,80.788918
OUT_12789,valid,6.836402,80.756602
OUT_12790,valid,7.402614,80.633183
OUT_12791,valid,7.029548,80.614327
OUT_12792,valid,7.112676,80.759448
OUT_12793,valid,6.940366,80.697779
OUT_12794,valid,7.495193,80.749454
OUT_12795,valid,7.303459,80.652811
OUT_12796,valid,7.465704,80.745495
OUT_12797,valid,7.216731,80.664062
OUT_12798,valid,6.962937,80.693836
OUT_12799,valid,7.291841,80.785153
OUT_12800,valid,7.459614,80.696421
OUT_12801,valid,7.412326,80.699165
OUT_12802,valid,7.470471,80.562016
OUT_12803,valid,7.273071,80.626521
OUT_12804,valid,7.1322,80.655047
OUT_12805,valid,7.088796,80.728846
OUT_12806,valid,7.132914,80.547068
OUT_12807,valid,6.984431,80.794078
OUT_12808,valid,6.90916,80.578791
OUT_12809,valid,7.363399,80.68461
OUT_12810,valid,7.234522,80.538124
OUT_12811,valid,7.389186,80.749898
OUT_12812,valid,7.06174,80.523881
OUT_12813,valid,7.198711,80.563949
OUT_12814,valid,7.136466,80.638716
OUT_12815,valid,6.972319,80.685368
OUT_12816,valid,7.398082,80.552167
OUT_12817,valid,7.406312,80.673048
OUT_12818,valid,6.895884,80.518502
OUT_12819,valid,7.022182,80.722524
OUT_12820,valid,6.844424,80.516069
OUT_12821,valid,7.282702,80.520045
OUT_12822,valid,7.194922,80.721749
OUT_12823,valid,7.437563,80.567972
OUT_12824,valid,7.457104,80.783541
OUT_12825,valid,6.864454,80.607056
OUT_12826,valid,7.112885,80.522124
OUT_12827,valid,7.237002,80.775825
OUT_12828,valid,7.473492,80.65114
OUT_12829,valid,7.070299,80.775267
OUT_12830,valid,7.273324,80.534281
OUT_12831,valid,7.082028,80.609784
OUT_12832,valid,6.996898,80.562089
OUT_12833,valid,7.065143,80.584687
OUT_12834,valid,7.477743,80.697008
OUT_12835,valid,6.814547,80.598126
OUT_12836,valid,7.415639,80.70909
OUT_12837,valid,7.417088,80.778189
OUT_12838,valid,7.327676,80.641659
OUT_12839,valid,7.287402,80.588677
OUT_12840,valid,7.120856,80.79596
OUT_12841,valid,7.013407,80.730475
OUT_12842,valid,7.480643,80.551289
OUT_12843,valid,7.117288,80.78006
OUT_12844,valid,7.364295,80.724612
OUT_12845,valid,7.344572,80.66168
OUT_12846,valid,7.027219,80.636935
OUT_12847,valid,7.086503,80.653292
OUT_12848,valid,7.195319,80.660275
OUT_12849,valid,7.066992,80.519805
OUT_12850,valid,6.953534,80.561588
OUT_12851,valid,7.439623,80.77839
OUT_12852,valid,7.032349,80.506663
OUT_12853,valid,7.349347,80.744642
OUT_12854,valid,7.172913,80.645663
OUT_12855,valid,7.421787,80.619307
OUT_12856,valid,6.881274,80.612499
OUT_12857,valid,7.097195,80.692434
OUT_12858,valid,6.84692,80.577217
OUT_12859,valid,6.825068,80.528382
OUT_12860,valid,7.36825,80.512373
OUT_12861,valid,6.915075,80.579987
OUT_12862,valid,7.152233,80.51352
OUT_12863,valid,6.879954,80.516609
OUT_12864,valid,7.340041,80.555477
OUT_12865,valid,7.425929,80.749375
OUT_12866,valid,7.13587,80.520394
OUT_12867,valid,7.009276,80.734004
OUT_12868,valid,6.995229,80.547438
OUT_12869,valid,7.026628,80.759401
OUT_12870,valid,7.4982,80.739302
OUT_12871,valid,7.497173,80.520356
OUT_12872,valid,7.457958,80.760185
OUT_12873,valid,7.486828,80.583642
OUT_12874,valid,7.457967,80.584453
OUT_12875,valid,7.360769,80.791929
OUT_12876,valid,7.072304,80.58267
OUT_12877,valid,7.015945,80.62681
OUT_12878,valid,7.140286,80.550412
OUT_12879,valid,7.458,80.536942
OUT_12880,valid,6.920966,80.700894
OUT_12881,valid,6.977234,80.751413
OUT_12882,valid,6.833895,80.64303
OUT_12883,valid,6.924114,80.622364
OUT_12884,valid,7.390531,80.592779
OUT_12885,valid,7.147655,80.798005
OUT_12886,valid,6.949125,80.74979
OUT_12887,valid,7.197134,80.682502
OUT_12888,valid,7.260216,80.799539
OUT_12889,valid,6.875633,80.624511
OUT_12890,valid,6.852073,80.657621
OUT_12891,valid,7.408239,80.644884
OUT_12892,valid,7.316168,80.714228
OUT_12893,valid,7.265226,80.787089
OUT_12894,valid,6.94815,80.74522
OUT_12895,valid,6.975809,80.640489
OUT_12896,valid,7.317187,80.611037
OUT_12897,valid,7.157474,80.643944
OUT_12898,valid,7.28025,80.672396
OUT_12899,valid,7.302961,80.64328
OUT_12900,valid,7.366747,80.767203
OUT_12901,valid,7.008825,80.565869
OUT_12902,valid,7.083891,80.747081
OUT_12903,valid,6.996233,80.601567
OUT_12904,valid,7.482227,80.668321
OUT_12905,valid,6.837026,80.543048
OUT_12906,valid,6.92451,80.571795
OUT_12907,valid,6.969968,80.545954
OUT_12908,valid,7.210765,80.634346
OUT_12909,valid,7.455885,80.606731
OUT_12910,valid,7.02869,80.79922
OUT_12911,valid,7.367946,80.653517
OUT_12912,valid,7.312959,80.75869
OUT_12913,valid,7.113919,80.649799
OUT_12914,valid,6.832726,80.684774
OUT_12915,valid,7.189363,80.75657
OUT_12916,valid,7.467739,80.63381
OUT_12917,valid,7.354433,80.757867
OUT_12918,valid,6.856154,80.704822
OUT_12919,valid,7.469535,80.659583
OUT_12920,valid,7.122669,80.751732
OUT_12921,valid,7.489021,80.501108
OUT_12922,valid,6.896975,80.634592
OUT_12923,valid,6.891363,80.660934
OUT_12924,valid,7.219812,80.55465
OUT_12925,valid,7.186855,80.548807
OUT_12926,valid,7.355332,80.527584
OUT_12927,valid,7.194089,80.526182
OUT_12928,valid,6.990818,80.699618
OUT_12929,valid,7.085735,80.611542
OUT_12930,valid,7.226408,80.710475
OUT_12931,valid,6.989411,80.578827
OUT_12932,valid,6.8635,80.551293
OUT_12933,valid,7.264637,80.666619
OUT_12934,valid,6.977253,80.765495
OUT_12935,valid,7.173136,80.570155
OUT_12936,valid,7.437974,80.58455
OUT_12937,valid,7.404529,80.642902
OUT_12938,valid,7.077996,80.730078
OUT_12939,valid,7.052755,80.790204
OUT_12940,valid,7.106841,80.611782
OUT_12941,valid,7.230689,80.568584
OUT_12942,valid,6.930018,80.510377
OUT_12943,valid,7.095011,80.670593
OUT_12944,valid,7.055687,80.516628
OUT_12945,valid,7.385083,80.748021
OUT_12946,valid,6.827378,80.558696
OUT_12947,valid,7.4109,80.626782
OUT_12948,valid,7.189675,80.549165
OUT_12949,valid,7.450173,80.722966
OUT_12950,valid,7.485113,80.631781
OUT_12951,valid,7.465814,80.565551
OUT_12952,valid,7.361625,80.679074
OUT_12953,valid,6.829461,80.585762
OUT_12954,valid,6.92479,80.702208
OUT_12955,valid,7.198611,80.620892
OUT_12956,valid,7.068377,80.766261
OUT_12957,valid,7.204716,80.585913
OUT_12958,valid,7.127366,80.688638
OUT_12959,valid,7.469475,80.591374
OUT_12960,valid,7.297534,80.644109
OUT_12961,valid,6.828105,80.729072
OUT_12962,valid,6.973485,80.708027
OUT_12963,valid,7.48796,80.555439
OUT_12964,valid,7.022675,80.572778
OUT_12965,valid,7.466033,80.572702
OUT_12966,valid,6.939934,80.665124
OUT_12967,valid,7.25063,80.516988
OUT_12968,valid,6.839712,80.545978
OUT_12969,valid,7.401255,80.607467
OUT_12970,valid,7.422243,80.766692
OUT_12971,valid,7.169443,80.659811
OUT_12972,valid,6.818722,80.62938
OUT_12973,valid,6.950568,80.725427
OUT_12974,valid,6.842906,80.515723
OUT_12975,valid,7.281591,80.792766
OUT_12976,valid,7.103979,80.737557
OUT_12977,valid,7.050842,80.723642
OUT_12978,valid,7.080841,80.665218
OUT_12979,valid,6.94627,80.651332
OUT_12980,valid,6.981653,80.7089
OUT_12981,valid,6.944457,80.737324
OUT_12982,valid,7.189694,80.632169
OUT_12983,valid,6.842603,80.671126
OUT_12984,valid,7.160091,80.512196
OUT_12985,valid,7.035319,80.573769
OUT_12986,valid,7.174377,80.677394
OUT_12987,valid,7.466695,80.58728
OUT_12988,valid,6.813433,80.749945
OUT_12989,valid,7.244484,80.541488
OUT_12990,valid,6.964643,80.790297
OUT_12991,valid,7.226437,80.655271
OUT_12992,valid,7.152607,80.66643
OUT_12993,valid,7.200409,80.714025
OUT_12994,valid,6.866217,80.743472
OUT_12995,valid,7.157936,80.774202
OUT_12996,valid,6.813662,80.760587
OUT_12997,swapped_fixed,80.555528,6.988229
OUT_12998,valid,7.4638,80.584737
OUT_12999,valid,6.983689,80.518863
OUT_13000,valid,6.874988,80.584322
OUT_13001,valid,7.967985,79.859919
OUT_13002,valid,7.56902,80.209229
OUT_13003,valid,7.640409,79.848486
OUT_13004,valid,7.402653,80.176756
OUT_13005,valid,7.791714,80.120406
OUT_13006,valid,8.074918,80.020237
OUT_13007,valid,7.853036,80.035946
OUT_13008,valid,7.641795,80.280139
OUT_13009,valid,7.619775,79.960989
OUT_13010,valid,7.63046,80.065413
OUT_13011,valid,7.915282,80.185948
OUT_13012,valid,7.521304,80.162569
OUT_13013,valid,7.758767,79.908195
OUT_13014,valid,8.021894,79.902811
OUT_13015,valid,7.579588,80.075581
OUT_13016,valid,7.833289,79.819861
